text,emocion
🏆 #LaLiga CHAMPIONS 2018-2019! 8 LIGAS EN LOS ÚLTIMOS 11 AÑOS HACER QUE LO EXTRAORDINARIO PAREZCA NORMAL. #ForçaBarça #WeColorLaLiga 🔵🔴 https://t.co/bzY2RJi5Sf,otra
Soy el único que le vale 1000 hectáreas de verga lo de ? #NotreDame,otra
Ter Stegen no es un ser humano. #ChampionsLeague,ira
Lo de NO dar la cara también es de muy y mucho Español USER USER #28Abril #EleccionesL6 #ElecccionesGenerales28A,alegria
17:50 El Grupo de Lima se reunirá este viernes en Lima para evaluar de urgencia la crisis en Venezuela. #EUVzla #Venezuela,tristeza
"#DiaDelLibro Un libro y sus historias hacen q la imaginación vuele, desarrollando los sentidos, acercándose casi a lo real... https://t.co/wKpzC4rAQo",tristeza
El pueblo cubano 🇨🇺condena firme y enérgicamente el intento de golpe de estado contra el Presidente Constitucional de #Venezuela USER 🇻🇪 #HandsOffVenenuela #NuestraAmérica #SomosContinuidad #TenemosMemoria https://t.co/GEg6f6ZmoO,otra
¿Era demasiado oscura la fotografía del último episodio de #JuegoDeTronos? https://t.co/pIpZH3KUxw,otra
"Ni un grado mas, con esta fotografía de 360 grados ya es suficiente! #spain #manifestación #FridaysforFuture #stayhuman #FridaysForFuture #Strike4Climate #GretaThunberg #15marzo #theta360 #360 #Niungradomas https://t.co/dvpUz7Sr5n https://t.co/dvpUz7Sr5n",ira
"¡Bueno, bueno, bueno, qué barbaridad #JuegodeTronos! ¡Qué maravilla de capítulo! ¡Una obra maestra! ¡Estoy llorando de la emoción! ¡Bravo! ¡Gracias!",otra
"Los logros de #Cambiemos, hoy 👇 - El #BCRA dejó de informar la variación del #dólar ✔ - #Bullrich dijo que al país se lo saca trabajando ✔ - La #Policía de la Ciudad reprimió manifestantes en la Embajada de #Venezuela ✔ - Infiltrados y 20 detenidos en el #ParoNacional ✔",otra
"Jajajajaja el ""meon"" y sus cosas. #Venezuela https://t.co/GbmGSazogz",tristeza
"Esto es miy triste, me deprimí al cien, qué pérdida TAN grande 💔 #NotreDame https://t.co/5x921FGBRI",otra
Conmemorando el #DiaInternacionalDelLibro con una obra de #HarukiMurakami 📗📘📚📙📖📖📚📚 #DiaDelLibro #SomosLectores https://t.co/hkZXdq2KTa,tristeza
"El hijo de un empresario que estuvo ligado a la dictadura militar argentina, no podría haber hecho otra cosa que apoyar un intento de golpe de Estado en #Venezuela. https://t.co/H8JDKEy8XX",otra
#JuegodeTronos que piensas de la nueva temporada?? https://t.co/kVHIHOXWlG,otra
Salvajes Animales Drogados de odio y corrupción #Venezuela https://t.co/wFVgfm5cn3,ira
"Tenga Vox más o menos escaños, ya es una desgracia para la democracia. Además, fascistas en el Congreso viviendo de todos los españoles 🤮 #ElecccionesGenerales28A #el #EleccionesL6",otra
Feliz #DíadelLibro #SanJorge Todo está en los libros https://t.co/BguLRkU5Mo,otra
En este día del libro felicidades a mi Kindle que para mi fue tablet y libro a la vez #DiaDelLibro,otra
No puedo estar más contento con mi Sant Jordi #DiaDelLibro USER https://t.co/qp3NvppJrW,tristeza
#AryaStark - Empezó siendo sobre valorada por ser pequeña y niña. - Vió como mataban a su padre - Vió como mataban a su familia en la boda roja - Se entreno hasta casi morir con los hombres sin rostro - Vengó a su familia - y acabó con el Señor de la noche. #Got #JuegodeTronos https://t.co/tYQizK8y8u,alegria
Quiero que ganen los dos :( #BarçaLFC #ChampionsLeague #UCL,alegria
"Casado muestra la culpa de su derrota, la semana santa #Elecciones28A #ElecccionesGenerales28A #Elecciones2019 #PabloFracasado #28A https://t.co/LqWGd18NDv",otra
¡Qué alivio! Me veía haciendo la mili y este cuerpo hecho para el pecado es un caramelito. #ElecccionesGenerales28A,otra
"Unidos Podemos en 2016, 67 escaños. Unidas Podemos en 2019, 42 escaños. Supongo que los Marqueses de Galapagar tendrán la decencia de reconocer que es un fracaso. #ElecccionesGenerales28A",ira
"- Pero ¿cómo es que quintuplicó su patrimonio? - Sinceramente, soy una escritora exitosa. #DiaDelLibro",ira
Sin tiempo para descansar. Llevamos 8 horas y las urnas se van llenando. #ElecccionesGenerales28A https://t.co/r5suslvOPe,otra
"De verdad que no entiendo al ser humano. Gente riéndose, alegrándose y celebrando el incendio de #NotreDame Ignorantes supinos y/o imbéciles, no hay más. https://t.co/Wmfljx77Db",otra
"Ejerciendo nuestro derecho al voto, hoy con más razón que nunca, por las generaciones que vienen y por las que lucharon para que hoy podemos ejercerlo #ElecccionesGenerales28A #28DeAbril #vota https://t.co/reO1ZNt1An",otra
"En este momento El Barcelona no tiene jugadores para la contra, me parece un suicidio lo que están haciendo, o cambian o nos empatan. #ChampionsLeague",alegria
En este #DíaDelLibro recordamos los mejores libros de música del 2018 ¿Cuál es tu favorito? 📖📖🤩 #EstásEnVELv #VELVmúsica #DíaInternacionalDelLibro https://t.co/33khNPJTD8,otra
Necesitamos ser como están hoy en la lucha de #JuegodeTronos para enfrentar así al gobierno de Venezuela.,otra
Felicitaciones #Barcelona Campeón de #LaLiga 2018-2019 tras derrotar 1-0 al #Levante con gol del capitan genio #Messi que obtuvo 10 campeonatos de la Liga y 34 en su carrera. https://t.co/eU8Fra3u40,otra
"Es triste y doloroso ver qué #NotreDame se ha quemado, es un monumento histórico que no tiene precio, pero también es muy triste ver que en menos de 24 h se han recaudado, cuanto? 700 millones? luego cuando hace falta para la gente que no tiene que comer hay que rascar",otra
Al lío. #GameofThrones #JuegodeTronos #Got8x03 Y hasta que no termine no vuelvo a entrar aquí. https://t.co/T5RcjV9492,otra
"Nadie dijo que sería fácil, pero aquí estamos el pueblo entero respaldándolos, definitivamente la esperanza no nació para morir. VAMOS VENEZUELA !!! #30A #Venezuela USER USER",otra
"Ve calentando Paco Franco, que ahora sí que sales😂. #28A #PorEspaña #EleccionesGenerales28A #VotaPorFavor #VOTA #EleccionesGenerales #VOXtar #EleccionesL6 #EleccionesGenerales28Abril #Elecciones2019 #ELECCIONES #ElecccionesGenerales28A https://t.co/VCI2EwfqtK",otra
"Una vez más ha quedado demostrado que en España nos dejamos llevar por la desinformación y las palabras de los medios, generando un ambiente apocalíptico y de terror contra la derecha española en estas #ElecccionesGenerales28A. Esto sólo ha sido la punta del iceberg señorxs... https://t.co/W8P76hcSIe",otra
Descanso #LaLiga. Athletic 1-1 Alavés (Beñat; Bastón).,alegria
Duras declaraciones del PACMA después de conseguir 0 escaños en el congreso... #28A #ElecccionesGenerales28A #PACMA28A https://t.co/Mg7I3JLrvb,otra
Vox demostrando una vez más un discurso vacío de propuestas. Qué triste #28a #ElecccionesGenerales28A,otra
"#GameofThrones #JuegoDeTronos #ForTheThrone Voy a volver a ver los últimos 10 minutos, porque estaba en shock y no me he enterado. 😕",tristeza
"El patrimonio histórico y cultural es nuestro, de la humanidad, y su pérdida es una tragedia ya sea el fuego en París, la OTAN en Siria o el ISIS. Un origen religioso o incluso cruel tampoco debe hacernos renegar. #NotreDame",otra
"Falla un pase fácil , etc.... pero tiene un ""algo"" que por eso es un Crack #BarcaLiverpool #ChampionsLeague",otra
Los jugadores del Barcelona cuando tienen un equipo bueno enfrente piden penal desde el primer minuto #CHAMPIONSLEAGUE #BarcelonaVsLiverpool,otra
"Viendo el #BarcelonavLiverpool y uno de los anuncios, te muestra un #Anarquista con cresta, un padre le tiene miedo y esconde a su hijo de él. #ChampionsLeague No conozco Anarquistas pedófilos, pero si curas. Hubieran hecho el mismo anuncio con un párroco?",ira
Y mañana es el #Diadelconsumidor #Kontsumitzaileareneguna y las manifestaciones para reivindicar los #FridaysForFuture de #GretaThunberg. Para pensar... https://t.co/a55YAUWEbR,otra
#ChampionsLeague ¿Te perdiste los goles de Messi y Suárez? 🧐 Acá los puedes ver 👇 https://t.co/LYRu2Mw1Gm,alegria
Pasan los años y aún se extraña a USER en #espn #ChampionsLeague,otra
La joven activista sueca #GretaThunberg participa en Hamburgo en una manifestación estudiantil contra el #CambioClimático. Su determinación inspira a decenas de miles de jóvenes de toda #Europa. https://t.co/vumOcOXyRo,alegria
"Estos días hemos oído hablar mucho de #GretaThunberg, pero ¿Sabíais que tiene una condición del espectro autista ? https://t.co/FqnB5YxPxq",otra
Menos mal que esta Vidal #ChampionsLeague,otra
"Buenos días, por lo visto pronto empezaremos con las protestas de los chalecos amarillos como en Francia, pero aquí deberían ser verdes para no confundirse con los independentistas. #ElecccionesGenerales28A",otra
Ver a Euskadi sin representación de las derechas españolas es un gustazo! #ElecccionesGenerales28A #28A #28Abril,otra
"Hola soy el Rey de la Noche, llevo una espada que no pienso utilizar jamás. #GameOfThrones #JuegodeTronos #juegodetronos8x03 https://t.co/kCQl7yONjQ",otra
Aquellos que se alegran del incendio de #NotreDame no sé si tendrán a algún familiar trabajando en la hostelería. Porque es patrimonio cultural y España vive del turismo,otra
"Pasado el empacho emocional del #Got8x03 creo que viene bien un poco de reflexión. Abro hilo de nuevo, esta vez sin imágenes repetidas. Van SPOILERS. Estáis avisados. #JuegoDeTronos8x03 #JuegodeTronos #GameofThrones",otra
Lo del Atleti es muy lamentable y lo de Griezzman ya ni os cuento.#AunqueFavorecieranAlCelta #YRobando #LaLiga,ira
"El día que lo iban a matar, Santiago Nasar se levantó a las 5:30 de la mañana... Con esta gran crónica #Gabo demostró que un buen libro puede empezar por el final, sin perder su magia. #DíaDelLibro 📖",alegria
Tu denuncia es nuestra principal herramienta para investigar. #Cicpc #PorTuSeguridad #TuDenunciaEsLaPazDeTodos #Seguridad #DouglasRico #Venezuela #PoliciaCientifica #CriminalisticaCicpc… https://t.co/rJAjwVyuBc,otra
"#ahora 7:18pm un grupo de muchachos juegan al fútbol en el Bulevar de la Sabana Grande. ¿normalidad? Mientras tanto, seguimos esperando el pronunciamiento de USER que hablará en sus redes sociales según informó su equipo de prensa. #Venezuela #30A https://t.co/xn7TbEDLUl",otra
Nosotras mañana si nos quedamos viendo #JuegodeTronos USER https://t.co/GCkiuZSBPf,otra
"Diferentes sagas, muchas aventuras. Feliz #DiaDelLibro USER USER USER https://t.co/B50n3tav40",alegria
Esa es la mejor prueba de que ALGO BUENO ESTÁ PASANDO. #VenezuelaLibre https://t.co/RP4tDeIbDj,tristeza
#NotreDame Hoy toda la humanidad sufrió un devastador golpe. Las futuras generaciones recordarán con hondo pesar este trágico 15 de abril. https://t.co/B9uPjFSTlV,otra
EN DIRECTO #LaLiga | ¡Primera ocasión para el Barça! ¡Cerca de marcar… https://t.co/gwihsbjgNn Ver: https://t.co/rCTe9N4DGE,alegria
"USER USER Muy orgulloso de que el #Trifachito no haya sumado ni un solo escaño en #Euskadi Un gran día para los vascos. Como la Rocadragón de juego de juego de tronos, #GOT  resistimos cualquier asedio. #Euskadiantifascista #ElecccionesGenerales28A #Elecciones2019 https://t.co/1w2DvzT7F0",alegria
"Tito floren, tráeme a gente buena el año que viene porque estamos en la mierda, y la música de la #ChampionsLeague hace falta en el #bernabéu USER",ira
"Comparto con ustedes la huelga internacional contra el #cambioclimatico, liderada por una joven sueca de 16 años, en Suecia. Para hacerlo tarea de todos, ella y muchos colegiales van a protestar al Parlamento los viernes. Y nosotros? Qué hacemos? #porelplaneta #GretaThunberg https://t.co/cEK5i0Nt8J",otra
E visto el capitulo que sale hoy de juego de tronos..... E malgastado muchas horas de vida en esta serie para esperar como será el final.... Solo espero que el creador sufra en terrible agonía como cada fan de la seria 😭😠#juegodetronos #gameofthrones https://t.co/BxWseLGhuh,otra
Primer premiado de hoy!!! #Valdiviacl #DiaDelLibro hay sorpresas todo el día!! USER https://t.co/40KCR5P7ln,tristeza
Lo de USER y el #cambioclimático es de traca. Ignorarlo no hará que desaparezca. Esa pasividad es irresponsabilidad https://t.co/gceEEAIClk #GretaThunberg #AndalucíaDiceNoAlCalentamiento #IniciativaVerde #FFF,sorpresa
Los del Real Madrid en este momento viendo #LaLiga #BarçaLevante 🤣vamos Barsa! https://t.co/QYPnzrDo45,tristeza
"#WorldBookDay #DiaDelLibro 📚 feliz día a todos mis bebes❤ A los que escribo, a los que leí y a los que me quedan por leer. Algo ambiguo es que son mi cable a tierra pero también el escape a otro mundo que siempre necesito. ""La literatura nutre el alma y la consuela"" - Voltaire.",otra
Entiendo que nunca he ido a #NotreDame y shalala. Lo que muchos no comprenden es que vemos la desgracia desde un punto en que una de las joyas arquitectónicas del mundo fue casi destruida. Que la mayor representante del gótico haya sufrido tan terrible suceso si es de tristeza.,otra
Seguir #Klopp de hablador y hocicon antes de jugar? Ya vio que el USER a medio gas le clavó 3 (y pudieron ser 3 más) a su equipo el USER quien se sentían mejores? #ChampionsLeague,otra
"Bueno, he logrado que 4 miembros de mi familia que no van a votar nunca, acudan a votar a la izquierda, ya no puedo hacer más por hoy #STOPFASCISMO #ElecccionesGenerales28A #vota ❤️🇪🇸❤️",otra
"Miguel Delibes visitó la capital francesa en 1960. Hoy la tristeza por la pérdida de este patrimonio cultural e histórico, lo llena todo.😢 #NotreDameEnLlamas #París https://t.co/hnxOqmXskL",otra
#DíaDelLibro a ler que nada nos cuesta... perdón! 😁🤓🙊😂 A leer por favor! #Perros y #Libros excelente combinación!! 🐶🐕🐾❤📚📖📗 #DiadelLibro2019 #Pitbull https://t.co/g4OxQY9gTw,otra
#LaLiga 🏆 | #BarçaLevante ⚽ 🔚 ¡Descanso en el Camp Nou! 🤔 ¿Peligra el alirón? 🕛 45' 0-0 #EnDirecto ▶️ https://t.co/Dolthgpm5X https://t.co/ytbBvyQXWC,otra
Paradoja: Votan por primera vez 100.000 personas con diversidad funcional. Ya era hora. Los subnormales ya votaban. Esta vez han ido identificados con camisas de la legión. #28abril #ElecccionesGenerales28A #NoalFascismo,otra
Palabras muy acertadas. Un alma despierta tiene como misión mostrarles lo que no son capaces de ver por si mismos. #GretaThunberg https://t.co/C3e5M3FkjS,alegria
La rata ya está escondida!!! https://t.co/hpfIsWPGLS #Venezuela #PuebloEnMirafloresConMaduro #VenezuelaSeRespeta,otra
"Hoy hay Champions!!⚽ #Barcelona se enfrentará al #Liverpool, por la primera semifinal de la #ChampionsLeague en el Estadio #CampNou https://t.co/DsteeGqTmw",alegria
"Los socialistas le gritamos a Sánchez “con Rivera, no”, y nuestro presidente no defrauda. “¿Creo que ha quedado claro, no?”. 👏👏 🌹 #OrgulloSocialista #ElecccionesGenerales28A",alegria
Usos luchan. Otros patalean. Usos luchan. Otros NO. #GretaThunberg #Bruselas #Lucha #ClimateChangeIsReal #ClimateEmergency #climatechange #solounaidea #larepublicanoexisteidiota #JoNoFaigVaga21F #21FVagaGeneral #BuenosDiasMundo #FelizFinde #FelizFinDeSemana #FelizViernesATodos https://t.co/7cTQ2yv16H,ira
Soy el único que tiene la sensación de que al final del episodio ha sido una decepción ?? #JuegodeTronos #GameofThrones USER USER,otra
Pinche Messi es un dios Gooolazo #ChampionsLeague #BarcaLiverpool,ira
Se me encoge el alma 😔 #NotreDame #NotreDameParis https://t.co/DvzyStE5Xr,alegria
"#ElecccionesGenerales28A Los trabajadores... estamos jodidos.... Con cualquier resultado: más miedo y en el mismo bando"".",otra
"#ElecccionesGenerales28A Aquellos quienes metieron toreros y cazadores en sus listas y los utilizaron para sus campañas, se han comido una mierda del tamaño de Texas. https://t.co/ErLs0UIzAZ",otra
Los datos dicen que V🤮X se puede ir a su casa. NO ESTOY LLORANDO NI NADA #ElecccionesGenerales28A,otra
"Entre el trono de hierro y el trono del gobierno, NO PUEDO RESPIRAR A PENAS #juegodetronos #EleccionesGenerales28A",alegria
