text,emocion,label
"@blurrycux hablar contigo me da tremendo asco pero me tengo que aguantar, no das más de depresiva puta emo de mierda tu cuenta es una cagada",asco,4
"Estoy bien ofendido, sin palabras!",ira,0
No me enojo si me hablan,ira,0
"Feliz día a la mejor amiga del mundo @joelswey te agradezco por todo lo que has hecho por mí y por siempre estar ahí para mí, I love you 💙💙💙",alegria,3
Cada alarma que escucho se me pone la piel chinita y un hueco en el estomago ,miedo,1
"Esa sensación de alegría interna el estar en casa y aún poder ver las estrellas, no tiene precio 😊",alegria,3
@ScarlettAguirre Es como preparar la fiesta de un hijo o así ,otra,6
"es gracioso que antes todos cuando veían mis fotos con Kevin decían ¿quien es el? Y les decía que mi youtuber fav, y ahorita con lo de la +",alegria,3
"Sospecho de Universo Simpson con una oreo envenenada, en un concierto de la Raiz",otra,6
Con semejante frío 😆,asco,4
@apolo4u2 Quiero que me digas los motivos de tu enfado,sorpresa,5
El gordo de Eric se cago durmiendo en medio de la película ,miedo,1
tengo un cansancio mal pero me acuerdo que esta chipote y se me pasa jajaja,alegria,3
Después de subir eso me gané un cd de Guasones y se pasó el parcial para la semana que viene. ,alegria,3
"""De n el pasado ser caballero era bueno y encantador, hoy dedicarles un reggaeton y se enamoran "" #ElQuijote #Sarcasmo  #Lol",asco,4
@TusEncuestas_ TED si tuviera el fantasma me dirían loca igual con el oso pero soy miedosa,miedo,1
@vickyvickyf14 Feliz dia para vos tb vicky ! 😍😘,alegria,3
"Abraham no ha parado en todo el día, va de entrevista a entrevista, el pobre debe estar re cansado",tristeza,2
Un mensaje basta para sonreír 😊,alegria,3
Que canción puedo poner de alarma?,otra,6
"Gente que se niega a dejar dc c.eer. Gentedque ama en un mundo sin murallas, gente que ama frente al odio, frente al rechazo, sin miedo!",otra,6
"@makikuroneko Sí, en las buenas y en las malas, hasta que la muerte nos separe ",alegria,3
"-En Arabia Saudi lapidan a las mujeres por adulterio. -Ya pero les dejan conducir. Mándales un barco con armas, anda.  #ironia",asco,4
Gracias @BBVAContinental por hacer la pre venta de entradas para el Perú vs Colombia. ,alegria,3
ir al supermercado a esta hora está genial.,alegria,3
@CynthiaCayo10 Que es lo gracioso? 🤔,otra,6
"#CiclismoUruguayo  El camino para que los medios de alcance nacional le den más difusión al ciclismo, es insultandolos.  #ModoHumor  #ironía",ira,0
Grilletes y cuerdas y señoras que claman por Grey un sus alcobas. Y a mí que me gusta besar y hacer temblar con la lengua.,sorpresa,5
Por qué Tomás sigue a todas mis amigas? ,sorpresa,5
@J_manuel56 Yo digo que si ... somos abogados en proceso de formación ,otra,6
"@richie_rosario A mi no me cambia nada, sigo siendo vieja, pero estoy tranquila.😂No hay q darle rating a estos tipos. Esto va en serio!",alegria,3
Quiero audicionar en The X Factor y hacer llorar a Nicole 😢,tristeza,2
@KevenYHensy MÁS que orgullosa,alegria,3
"La noticia más hermosa del día, de la semana, del mes ",alegria,3
"Después d la excesiva reacción d la policía nacional, comienzo a sospechar q la intención del gob español era la separación... #ironía",ira,0
"“Con todos los riesgos que estaban tomando, el amor era probablemente la elección más peligrosa de todas”.  — El ruiseñor | Kristin Hannah.",miedo,1
Me olvidé de saludar a mogolipolis que espanto.,miedo,1
Mi horóscopo de “cuidate de los dolores estomacales” y llevo dos hras retorciendome de dolor.  Como no quieren que sea tan creyente de eso ,otra,6
Te acabo de ver y ya te extraño ,tristeza,2
No puede haber mirado asi y yo tampoco ,otra,6
Por fin deje la timidez de lado,alegria,3
Que nos pasa que no somos capaces de ganar en el bernabeu!! Que forma de tirar la liga. #impotencia #rabia,ira,0
Más que nada mi cuerpo soy obesa ahora ,tristeza,2
"@CAPUFE @PoliciaFedMx  bache peligroso en la #mexico-cuernavaca dirección CDMX frente al colegio militar, varias llantas reventadas",otra,6
Que es para mí inventarme un codo de pvc que necesito para el isometrico ,otra,6
"@SoyPhoebeGrey Tsss, buenas noches.  Recuerda sonreír todos los días. 🌚💕",alegria,3
@FuriaRojaNet @TmT_ProFR bienvenido a furia 📛,ira,0
Hoy no estuve casi nada en wp jajaja tremenda antisocial,alegria,3
"Cuánto odio hay en un país para que hasta una noticia buena, la conviertan en insulto?",asco,4
no soy egoista ni mala persona por responderte tarde un mensaje o no responderlo un gusto te paso con mi ansiedad,ira,0
[25/9 1:40] Luuu: Noooo por que [25/9 1:42] Luuu: Y vos? [25/9 1:43] Rocio: Sii con lukiii [25/9 1:44] Luuu: Jaja  y yo con Roki,alegria,3
@SomosRayados Le clavan dos pepinos y uno segurito es a su palo. ,otra,6
No me pienso perder la pelea de McGregor contra Myweather,otra,6
Yo preocupada pensando que mi papá ya había llegado y me estaba llamando para decirme que el vuelo todavía no había salido 👍,miedo,1
Pucha ya no me sirven todos los carros a Rondizzoni.... #ironía jajajjajaja #unañomas,alegria,3
"Si estar contigo es un delito, hago cien años en prision 😃",alegria,3
@macacifuentesC @sergmujica Perfect... Y de una mansa ni que terrible PLR,asco,4
mera dale estoy aburrido,tristeza,2
"El sol , los perros y una birra ! #felicidad",alegria,3
"Tantos cambios y la vida no te pregunta si los quieres, casi siempre los impone y las dos opciones que quedan es aceptar o seguir llorando.",tristeza,2
En estos momentos siento mi cuerpo hirviendo.,ira,0
Buenas noches a toda la pipuuuuul. Que tengan una excelente semana ,alegria,3
"@LuisPB4 Yo salí en la camioneta, desayuné McDonald's, almorcé China Wok y también se m olvidó ponerlo en las redes #sarcasmo ",asco,4
Será tu forma de bailar reggae lento o la manera que meneas todo tu cuerpo me pones inquieto uooooooh 😱,alegria,3
Que estén mis sobrinos en casa me genera mucho mal humor cuando estoy desde las 6 despierta y no dormí siesta. 😡,ira,0
"frank se enojo por una boludes y quiere que le pida perdón en la cara, ya, ya estoy yendo a hacer dedo, no, mejor voy corriendo esperame",ira,0
@lutteofthoran LA MEJOR DE TODAS!!❤❤❤Feliz dia Andrea!!!Gracias por todooo,alegria,3
Tremenda ganas de ponerme las pilas 🙃,alegria,3
"Aún existe gente que ""amenaza"" con dar unfollow 😂",ira,0
"Más bellaquera, menos timidez",otra,6
Les trancamos toda la redoma de Petare y les prendimos la mecha durísimo hasta esta hora.. Petare se arrechó y perdió el miedo!!,ira,0
"No hay cristiano maduro, plantado en la Palabra, que tenga una excusa razonable para vivir su vida ofendido. - Pastor Brian Huston",otra,6
La depresión es cabrona 😥,tristeza,2
@Clauarquera Yo se de uno que no ira finalmente :/,tristeza,2
"Va a tener que pedir perdón por celebrar el día de Catalunya e ir con su bandera, porque eso es ser anti español. Claro que sí. #Ironía",asco,4
Terrible ganas de que me vaya  todo bien,alegria,3
En qué momento me hice así ajjjajjajajaa ,alegria,3
"harry está emocionado por la gira mundial, y yo estoy deprimida de vuelta porque no tengo entrada.",tristeza,2
@Zita_Zaa Fue suave y corto. No alcanzó ni a prometer ,otra,6
"#ElInformante Díganle a ME-O que los Haker Hunter no mataron a Allende, se suicido el cobarde para no responderle al país por se ineptitud.",ira,0
@TheRedPika Pero si no insulto a mi cuñado que cojones hago entonces,ira,0
"El tiempo pasa incluso aunque parezck imposible, incluso a pesar de que cada movimiento de la manecilla uel reloj duela.",tristeza,2
Pa qué me enojo con gente que se le hace trágica la numeración de butacas...,ira,0
"@Vane_Twitts No se te vaya a olvidar, yo que tú lo fijaba ",otra,6
@RCTV_CONTIGO CUANDO salgamo de esta pesadilla todo debemos aprender y pedir quienes lleven la riendas del país sean los mejores en su aría,ira,0
"Si como amiga me seguía los caprichos no me imagino que pasará ahora, próximamente termino tinturado ",otra,6
es algo q te hace infeliz naa posta comparto mg like rebloggear,tristeza,2
"@fdualipa pero es con cariño, si no te quisiera no hubiera caído en tu chantaje del piojito ",otra,6
Robben en banca y Muller titular #Irónico🤦‍♂️,otra,6
@ZeroSagitary a pesar de lo simple que suena nunca la e probado o no recuerdo comer algo con esa apariencia,otra,6
"Tengo mi propia versión del optimismo. Si no puedo cruzar una puerta, cruzaré otra o haré otra puerta.  Rabindranath Tagore",otra,6
@LezoBlas @PedroInsua1 @jsierrah @xesusgalan ¡Que no lo veamos! #susto,miedo,1
Hace una semana que no como asado. #Depresion,tristeza,2
"@diegoeduardosp En el topman, hym, son terrible baratos, más en estas fechas yo cacho.",otra,6
"#Ollantahumala Espinoza: ""El viaje de sus hijas a EEUU no constituye peligro de fuga porque aún depende de sus padres"" @NuevoSolPeru",otra,6
"ibas a patin, nunca te conoci bien pero me caes genial",alegria,3
"En el verano ya voy a ir con el auto o con la camioneta, no camino nunca mas ",otra,6
@OZphotograph JuajuajuajuajauJauJuJajajuajaua que chistoso ,alegria,3
@putzkassy Susto**,miedo,1
Ademas andan leyendo los insultos y sintiéndose mal por eso.  #ModoHumor  #Ironía,ira,0
"No me enojo si alguien me da las buenas noches,ahr",ira,0
"Ptm, donde esta mi lunar??? 😥",sorpresa,5
Con 3 semanas intensas de Squad Battles te dan un trofeo en el que pone que te has pasado Ultimate Team #Ironía #FIFA18,otra,6
Que hermoso ver como salvaron a los gatitos de Patricio Sáenz #37 ,alegria,3
@__sugu Si esos temblores andan con todo ,sorpresa,5
"Menos mal que el #ReydeBastos nos ha dicho que estemos tranquilos, pensaba que esta noche no dormía sin escucharle... #ironía",ira,0
Estoy cansada de gente falsa en mi vida!!!,ira,0
Estoy muy triste pq me dijo que era bien enfadosa jajajaj,tristeza,2
"Lo que más me asusta de la historia de Manuel Bartual son los comentarios que le hace la gente. Leedlos, por favor. NO SON FICCIÓN. ",miedo,1
Esta insolada valió la pena cada segundo.,alegria,3
@narielg La pizza te quita el enojo? No comprendo tu sentir,ira,0
@KarlitaGarcia8 Jajajajaja tu me haces estresar con tu impuntualidad 😥,ira,0
No quería irme 🙁,tristeza,2
En serio no puedo creerlo.. estoy en shock,sorpresa,5
Anoche no me estalló la vena de la furia de milagro.,ira,0
@paolastonexxx Que afortunado!! cojerse tan buena vieja,alegria,3
"Creo que esta fue la semana más aburrida de mi vida, me tendría que haber quedado en trenque lcdlg",tristeza,2
"Estoy a dos de entregarte mi corazón, yo creo que a menos como 5 ",alegria,3
"Procura nunca salir de tu casa enojado con aquellos que amas, la vida puede cambiar en un segundo, tal vez nunca te despidas.",ira,0
"A pesar de este revés en el Proyecto de Ley sobre Aborto, debemos unirnos para no darle la espalda a las mujeres y niñas de Chile",ira,0
@SantiagoACanton Víctimas dl terrorismo en Argentina sin DDHH. Terrorista con cenotafio q figuran en muro de MEMORIA!! Cdo tendrán justicia?,ira,0
"Que te despierte ahogandome en una pesadilla, no es bueno.",miedo,1
@SxrcasticBatman -Derek frunció el ceño al escucharle y no pudo evitar soltar una pequeña carcajada.- ¿Dónde? -Y entonces el moreno bajó >,otra,6
"@CesarTeo señora... Me pongo de pie por la platica tan dinámica, divertida, versátil, fresca, fluida... 33 mins de amenidad en mi vida!",alegria,3
@Camila_Cabello @BrunoMars ESTOY EMOCIONADA AAAAAH,alegria,3
@Mar_DeChocolate Jajajaja no el chiste es que sea un buen susto jajaja,alegria,3
@DebRyanShow #Rayito esto me pone súper nerviosa jajaja ya quiero que pasen las 2 semanas😜😂😂👌🏻,alegria,3
"@otrodaniel bebito, ¡feliz cumpleaños! espero que disfrutes mucho el día 🤗 eres el mejor.",alegria,3
@smxuller D: Me encanta tu cuenta. Amo como llevas a tu pj y tus fotos destacadas. Pareces una persona agradable.,alegria,3
Lo peor andar en el @Transantiago q gente más mal educada 😡,ira,0
Estaba #triste y ,tristeza,2
Hacia tanto tiempo que no sonreía tanto a mi celular mientras hablaba con  alguien 😊,alegria,3
No c si ir a urbanica tengo miedo  de perder mi dignidad,miedo,1
"Pago los precios de tenerte, darte amor y ser feliz",alegria,3
"@TejoMattioli Vale la pena para mechar con alguna otra serie. Está buena, para verla en la cena.",alegria,3
"Solo tengo Facebook para leer comentarios, los argumentos de la gente ofendida son bien graciosos. 😂",alegria,3
¿Sabéis que Yoli tiene 21 años? Yo por poco no me entero. Solo lo ha dicho una vez. #Gala3GH #ironia,otra,6
"Personas que generalizan sobre temas de los que saben bien poco, con argumentos estrambólicos que no van más allá de su percepción ",ira,0
este Tito me hace llorar de la risa,alegria,3
"♥Feliz día del amigo♥ Gracias por todo, aunque miles de cosas hayan pasado o no nos hablemos más como antes, siguen siendo muy especial+",alegria,3
Hasta que punto del límite puede llegar una ex resentida? 😂,alegria,3
@Wolvefang PELEA DE SABLES,otra,6
"@Bordeline10 en realidad si me interesaba porque trabaja en street machine y hay ropa bonita . Lo hice por eso , por un descuento ",otra,6
"@Javierito321 Javierito...te amo, ta como amargada la jeva. No le pares...",otra,6
@sthephannym Considerate afortunada. El mío hasta me ignora. ;),tristeza,2
@lfaci Ahora van a fumar porros todos los días...Coalición Jamaica 🇯🇲 ja ja 😆,alegria,3
"Hoy encontré una librería atendida por un fantasma, un señor muy triste. Y es raro, porque pensé que los libros eran los tristes.",tristeza,2
#Wisharsrecomienda la riqueza cultural que ofrece @InsolitaEdit Publicamos libros que revientan la cabeza #CienciaFicción #Terror #Fantasía,otra,6
Dios está conmigo neta ,alegria,3
@chochos JAJAJAJAJAKA no te pases de corneta ,alegria,3
"—Cómo quitarle la diversión a la vida, libro escrito por Jiwoo.—",otra,6
@brozoxmizwebs Se me hace que es el 3GS ,otra,6
"@jeremiasmacario me puso contenta leer eso jajajaja yo a ustedes también, banco a ese grupito",alegria,3
Recién levantado y ya enfadado! Muy bien todo . Buenos días,ira,0
"Deberían haberse rajado con la comida siquiera, para no llegar desesperado a comer.",ira,0
Necesito proyectos de diseño pagados en $$ 😭,otra,6
#DeColombiaMeGusta todo. Orgulloso de ser Colombia hijumadre !!!!,alegria,3
"JAJAJAJAJAJAJJAJA la Andrea está viendo ""Laura"" que tanto está aburrida",alegria,3
Si espera rencor o alegría de verme sufrir....,tristeza,2
@abc_es @gabrielturmo Todo muy del estilo Dinamarca del Sur. Jaja. #ironía,alegria,3
A mi se me va a desaparecer el resentimiento por alguien o por algunas cosas cuando me vaya a vivir a otro país y nose si más lejos tdvia,ira,0
@CabraVoladoraST @LazaPLAYS Me cago en la puta ,ira,0
"@FelipeCacahuate Es entretenida, te la recomiendo",otra,6
Me falt 2 cap de Narcos. No te termines nuncaa 😢 Agente peña te voy a amar de por vida ❤,alegria,3
@AfgaChronos Muchas gracias! 😊,alegria,3
Ha sido la semana más difícil sin hablarle a mi mejor amiga 😢,tristeza,2
No es enojo  España depcecion  y creo que es peor,ira,0
@Bono_fran @Z0UlSP0RR0 Pero fideo es el mas peligroso,miedo,1
"@pao_renderos Vivimos en un tiempo de exhibicionismo tremendo, Pao. Me intriga cuál fue tu respuesta a eso. ",otra,6
"@JeffMynor Cabal! Ahí van bolos, no crudos. ",otra,6
@Galarza_Agos Es graciosa la situación jajajajajja,alegria,3
Solo le dije feliz dia a una persona jajja nose en la unica que pense😏,alegria,3
Desesperado por encontrarte 🎶,otra,6
Tanto que se va a tardar en contestar ,otra,6
@prensatur @DebeSaberQue @iCorreccion Explicame que entendieron los 11 que RT...? ,sorpresa,5
"Lo sé, soy hermosa!: me siento genial",alegria,3
@Melizzarp Lamentablemente estamos estancados porque precisamente no vemos el problemas desde la raiz. Buenas noches,ira,0
No sé por dónde volver a empezar 😥,tristeza,2
@llemakmc @castellf1 El sarcasmo esta bajito ,otra,6
"@Ludmialcayde me cae re bien, tremenda diosa, ella y su grupo me odian creopp igual la mejor",alegria,3
"#felizdiadelamigo al amor de mi vida, que es, a su vez, mi más valioso amigo. ¡Feliz día, mi corazón!!",alegria,3
T paso alguna vez?Vi x la puerta d la pieza pasar a alguien x el pasillo. Miro y no hay nadie.  #raro #Tepaso   #Espanto ,miedo,1
Que incómoda me siento a veces,otra,6
"okay hablando en serio, es a las 5am..... tendré que poner mi alarma t_t",otra,6
"1o de julio: fue cuando empezaste a cambiar conmigo. Han pasado 86 días y sigo extrañándote mucho. Tus palabras, las llamadas inesperadas. ",tristeza,2
Siento alivio al escribirlo.  ,alegria,3
"Expresión que da a entender algocontrario o diferente de lo que se dice, generalmente como burla disimulada. #ironía",otra,6
