sentimento	created_at	emocion	annotator	lead_time	relevancia	updated_at	annotation_id	text	tweet_id	ironia	id
Alegria	2023-04-04T00:10:33.011530Z	Si	1	14.006	Si	2023-04-04T00:10:33.011586Z	1132	@JRlopezbeltran Estoy feliz por el pueblo de Colombia y siento una emoción tan grande, como cuando en Mexico derrotamos al PRIAN con el triunfo de #AMLO   Solo recordar, ese día,me pone la piel chinita y se me mete un #EsUnHonorEstarConObrador en los ojos  #PetroEsPresidente  🇨🇴❤️🇲🇽	1538682169417138177	No	4625
Alegria	2023-04-04T00:10:36.701468Z	Si	1	3.271	Si	2023-04-04T00:10:36.701526Z	1133	Soy el único que está llorando de felicidad, al escuchar a @FranciaMarquezM y a @petrogustavo ? Que felicidad! Si se pudo! #PetroEsPresidente	1538684161476657153	No	4626
Alegria	2023-04-04T00:10:43.074299Z	Si	1	5.953	Si	2023-04-04T00:10:43.074338Z	1134	Grande @petrogustavo agradeciendo  en su discurso antes que nadie  a su señora madre ❤ ✊✊  #PetroEsPresidente #PetroEsMiPresidente	1538687037573894145	No	4627
Alegria	2023-04-04T00:10:46.791590Z	Si	1	3.308	Si	2023-04-04T00:10:46.791696Z	1135	¡Gracias mi Boyacá del alma! Especialmente a Cubará, Paz del Río, Nobsa, Tibasosa, Motavita, Sogamoso, Duitama y, a la que ha sido mi casa por tanto tiempo, mi Tunja querida.  264.270 boyacenses confiaron en el cambio de este país 🗳  #PetroEsPresidente  #FranciaEsVicepresidenta	1538690540824403968	No	4628
Desagrado	2023-04-04T00:10:56.439143Z	Si	1	9.242	Si	2023-04-04T00:10:56.439182Z	1136	Me asombra ver el "Colombia me dueles", "Nos llevo el putas", "El país está de luto", Colombia duele hace más de 50 años, el putas nos ha llevado por más de 50 años, el País está de luto hace más de 50 años, todo esto no es cuestión de ahora #Colombia #PetroEsPresidente	1538689814043713536	No	4629
	2023-04-04T00:11:04.720724Z	No	1	7.862	Si	2023-04-04T00:11:04.720764Z	1137	¡No más guerra! ¡No más guerra!  #PetroEsPresidente	1538688361568903170		4630
Alegria	2023-04-04T00:11:11.103012Z	Si	1	5.968	Si	2023-04-04T00:11:11.103049Z	1138	“En usted esta la esperanza de todos nosotros”  By: mamá de Dilan a @petrogustavo -ES MUY REAL- ❤‍🔥   #Vivirsabroso Ganamos Jaime Garzon #PetroEsPresidente	1538692083208409088	No	4631
Alegria	2023-04-04T00:11:15.257502Z	Si	1	3.729	Si	2023-04-04T00:11:15.257554Z	1139	La mamá de Dilan hablandole al país 💔💔💔💔💔  "SOY LA VOZ DE MI HIJO QUE YA NO ESTÁ"   😭😭😭😭😭😭  #PetroEsPresidente #JusticiaParaDilan #FranciaEsVicepresidenta	1538691638473764864	No	4632
Alegria	2023-04-04T00:11:19.733212Z	Si	1	4.07	Si	2023-04-04T00:11:19.733257Z	1140	Ganó la democracia. Colombia quiere un cambio. #PetroEsPresidente 👏🏽👏🏽👏🏽	1538692946681376769	No	4633
{"choices": ["Desagrado", "Miedo"]}	2023-04-04T00:11:31.784629Z	Si	1	11.624	Si	2023-04-04T00:11:31.784670Z	1141	Ya valió Madre , primero México y ahora #Colombia, ambos países con narcopresidentes, ya estuvo que America Latina no saldrá de esta #PetroEsPresidente	1538693746493165568	No	4634
Alegria	2023-04-04T00:11:39.389637Z	Si	1	7.159	Si	2023-04-04T00:11:39.389673Z	1142	Según @BluRadioCo nunca en la historia de Colombia se ha celebrado tanto un triunfo presidenciable. El país está lleno de regocijo. #PetroEsPresidente	1538696370600742912	No	4635
Desagrado	2023-04-04T00:11:48.854923Z	Si	1	9.035	Si	2023-04-04T00:11:48.854958Z	1143	Se está metiendo un #PetroEsPresidente al conjunto de al lado.	1538707943985668099	Si	4636
Confianza	2023-04-04T00:11:56.535203Z	Si	1	7.244	Si	2023-04-04T00:11:56.535246Z	1144	Quería irme de mi país, en serio, pero ahora me quedo con toda la fe y las ganas de seguir realizando mi tarea en este país, seguiré ayudando a los que pueda a tener la mejor salud. #PetroEsPresidente	1538709804683763713	No	4637
Incertidumbre	2023-04-04T00:12:04.404879Z	Si	1	7.43	Si	2023-04-04T00:12:04.404915Z	1145	Por favor cumpla lo que prometió sino sería la Tusa más hpta de la vida  #PetroEsPresidente	1538710321115893760	No	4638
Confianza	2023-04-04T00:12:09.304239Z	Si	1	4.494	Si	2023-04-04T00:12:09.304275Z	1146	#PetroEsPresidente Hoy voto, la historia, lo femenino, la postpandemia, el hambre, la inflación, lo afro, las nuevas ideas,las movilizaciones del 2019,la indignación 2020, la paz, los derechos, el territorio, la academia, el pueblo, los jóvenes  y los olvidados 🗳🇨🇴🤘🙋🏻‍♀️	1538729169705701381	No	4639
	2023-04-04T00:12:14.641314Z		1	4.894	No	2023-04-04T00:12:14.641349Z	1147	@leozuckermann tu y tus apuestas pelaron la  R 🪢TA ! #PetroEsPresidente	1538730668745625602		4640
Alegria	2023-04-04T00:12:25.520686Z	Si	1	10.486	Si	2023-04-04T00:12:25.520724Z	1148	Y el story time de la celebración, escenario: Mi novio y yo dándonos un besito. La gente: eso Hpta que viva Petro y que viva el amor. 🤣🤣🤣 #PetroEsPresidente	1538739362405416961	No	4641
Miedo	2023-04-04T00:13:14.466172Z	Si	1	6.807	Si	2023-04-04T00:13:14.466208Z	1149	@Zuletalleras Son 4 años O es la. Derecha va realizar un golpe de estado? No cree a sus comentarios son ofensivos e incendiarios.... #PetroEsPresidente	1538738939552464896	No	4642
Confianza	2023-04-04T00:13:19.324632Z	Si	1	4.518	Si	2023-04-04T00:13:19.324667Z	1150	Un 19 le robaban las elecciones a Rojas Pinilla, Colombia desde entonces estaba en un clima de desesperanza y desconfianza. Hoy un 19 la esperanza a vuelto, se siente la alegría!  Por el primer gobierno popular!!   #PetroEsPresidente 🇨🇴☀️	1538743104295026689	No	4643
	2023-04-04T00:13:23.458461Z		1	3.785	No	2023-04-04T00:13:23.458499Z	1151	@Viviolave1's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.	1538748613102379009		4644
Ira	2023-04-04T00:13:39.146174Z	Si	1	15.341	Si	2023-04-04T00:13:39.146214Z	1152	Es  grande lo que se aproxima, un pueblo dolido y maltratado por un gobierno corrupto, un pueblo que romperá las cadenas!!!  Si nos sacan armas, pues nosotros al machete!  No mas comunismo en el mundo ❌  #AbajoLaDictadura  #SOSCuba #PetroEsPresidente #Colombia	1538750332137873411	No	4645
Alegria	2023-04-04T00:13:49.097241Z	Si	1	9.606	Si	2023-04-04T00:13:49.097282Z	1153	Gracias @IBetancourtCol fuiste una gran estratega oculta para el triunfo de hoy ! #PetroEsPresidente	1538759612371030016	Si	4646
Confianza	2023-04-04T00:13:57.179946Z	Si	1	7.74	Si	2023-04-04T00:13:57.179981Z	1154	@Rodney_vzla Al contrario... Siempre se dejan engañar de la derecha por temerle al cambio pero los jóvenes ya despertamos y hoy dimos el primer paso para mejorar nuestra bella Colombia #PetroEsPresidente 🇨🇴	1538782626399780864	No	4647
Desagrado	2023-04-04T00:14:08.658101Z	Si	1	11.151	Si	2023-04-04T00:14:08.658136Z	1155	Que el tal #Petro fue guerrillero y que su alias era "Aureliano", en honor a Aureliano Buendía, personaje de "Cien años de soledad".  ¿Sí estaría enterado que el coronel Aureliano Buendía “peleó 32 guerras y las perdió todas”?  #PetroEsPresidente #ColombiaDecide	1538800432205778944	Si	4648
Desagrado	2023-04-04T00:14:19.377039Z	Si	1	10.358	Si	2023-04-04T00:14:19.377075Z	1156	Si la gente no ha emigrado de aquí es porque no podían (pa eso se necesita plata)  ganas no faltaban ¿Qué les hace pensar que estamos viviendo en un paraíso?.  Se votó por la esperanza! #PetroEsPresidente	1538829388711591937	No	4649
Alegria	2023-04-04T00:14:25.508978Z	Si	1	5.779	Si	2023-04-04T00:14:25.509020Z	1157	#ULTIMAHORA, se decubrió que no es solo un nuevo gobierno: "ES LA LUZ AL FINAL DEL TUNEL". #PetroEsPresidente #FranciaVicepresidenta	1538832189047115777	No	4650
Alegria	2023-04-04T00:14:30.080977Z	Si	1	4.23	Si	2023-04-04T00:14:30.081022Z	1158	#PetroEsPresidente. Y.  hoy   estoy Feliz..	1538845130001612800	No	4651
Alegria	2023-04-04T00:14:33.268341Z	Si	1	2.851	Si	2023-04-04T00:14:33.268437Z	1159	Y no, no era un sueño. #PetroEsPresidente	1538846847393050629	No	4652
Alegria	2023-04-04T00:14:38.713691Z	Si	1	5.108	Si	2023-04-04T00:14:38.713731Z	1160	@FranciaMarquezM Te amamos Francia ♥️♥️♥️ te fui a ver en nuestra Cali varias veces, sus discursos noa motivaba muchos a no rendirnos. #PetroEsPresidente #FranciaVicepresidenta	1538864687156191232	No	4653
Alegria	2023-04-04T00:14:51.449362Z	Si	1	12.405	Si	2023-04-04T00:14:51.449396Z	1161	@RafaNietoLoaiza Jueputa Petro lleva un día de elegido y ya le recordó a esta manada de hptas que la separación de poderes existe y no están en una narco monarquía.  Se vienen 4 años de progreso democrático muy sabrosos. #PetroEsPresidente	1538867766446510081	No	4654
Alegria	2023-04-04T00:14:56.559359Z	Si	1	4.75	Si	2023-04-04T00:14:56.559394Z	1162	@MariaFdaCabal Jajajajaja llorelo cabal.... Ahora sí a trabajar vaga!!!🤣🤣🤣 #PetroEsPresidente	1538879883606208516	Si	4655
Alegria	2023-04-04T00:15:02.232988Z	Si	1	5.329	Si	2023-04-04T00:15:02.233028Z	1163	La libertad es, en la filosofía la razón, en el arte la inspiración, en la política el derecho 🇨🇴 Colombia ganó! #PetroEsPresidente	1538885415339544577	No	4656
Agrado	2023-04-05T01:05:39.211172Z	Si	1	4199.347	Si	2023-04-05T01:05:39.211228Z	1164	La única explicación que hay es que la diferencia fue tan enorme en el fraude que por más votos que le robaran, no les darían las cuentas y les tocó aceptar la derrota. #PetroEsPresidente #EsperoUnVerdaderoCambio #PetroPresidente2022 #FranciaEsVicepresidente	1538891782389473280	No	4657
Agrado	2023-04-05T01:05:52.681229Z	Si	1	13.04	Si	2023-04-05T01:05:52.681270Z	1165	@PongamosPereque El nuevo liberalismo, el verdadero nuevo liberalismo, fundió su sangre acallada con la nuestra atormentada. El nuevo liberalismo, el del héroe sacrificado por los villanos, se expresó también en nuestros gritos de alegría por el renacer de la esperanza.  #PetroEsPresidente	1538893022938955776	No	4658
Desagrado	2023-04-05T01:06:08.564608Z	Si	1	15.528	Si	2023-04-05T01:06:08.564645Z	1166	@MariaFdaCabal Antes de decir burradas, no desinforme diciendo que la política de @petrogustavo es un comunismo puro y duro cuando el mismo el día de ayer afirmo para el país una democracia real y un capitalismo fiable. #lloratonuribista #PetroEsPresidente	1538900293231992832	No	4659
Alegria	2023-04-05T01:06:15.278264Z	Si	1	6.358	Si	2023-04-05T01:06:15.278307Z	1167	Los que despertamos con una sonrisa 🙋‍♂️🙋‍♂️  Se respira paz en Bogotá, y pronto se respirará en toda Colombia.  #PetroEsPresidente	1538922048675885056	No	4660
Agrado	2023-04-05T01:06:34.357395Z	Si	1	18.656	Si	2023-04-05T01:06:34.357430Z	1168	@natiibedoya @ingrodolfohdez Petro le puede colaborar más de lo que le colaboro el Centro demoníaco y el ING. Rodolfo.  Relájate #PetroEsPresidente	1538922921380483073	Si	4661
Desagrado	2023-04-05T01:06:45.781223Z	Si	1	11.065	Si	2023-04-05T01:06:45.781260Z	1169	@PalomaValenciaL @PalomaValenciaL  no que petro nunca iba a ser presidente de Colombia ? Pues en tu re carechimba cara #PetroEsPresidente	1538924711597383680	Si	4662
Alegria	2023-04-05T01:07:04.138210Z	Si	1	17.954	Si	2023-04-05T01:07:04.138247Z	1170	Con esperanza y cariño afirmo; Este triunfo también es de los que no pudieron contra el establecimiento (Antanas, Gaviria, Galán, Gaitán, Pizarro, Garzón) #PetroEsPresidente	1538932790821011459	No	4663
{"choices": ["Desagrado", "Agrado"]}	2023-04-05T01:07:19.922375Z	Si	1	15.4	Si	2023-04-05T01:07:19.922436Z	1171	@Enrique_GomezM No les alcanzó para el fraude..... estuvo muy difícil. Ganó el pueblo,perdieron ustedes: la godarria recalcitrante, los que creyeron que siempre iban a estar en el poder. Ho es un hecho #PetroEsPresidente	1538967910969901059	No	4664
Asco	2023-04-05T01:07:26.844602Z	Si	1	6.539	Si	2023-04-05T01:07:26.844667Z	1172	@VickyDavilaH Semana siendo Semana un pasquín y asco por dónde se le mire. 🤮🤮🤮 Les quedó grande colocar la portada. #PetroEsPresidente	1538967516940206080	No	4665
Desagrado	2023-04-05T01:07:38.646371Z	Si	1	11.443	Si	2023-04-05T01:07:38.646435Z	1173	@MiguelPoloP USTEDES SIEMPRE QUISIERON QUE LA PAGARA EL PUEBLO Y AHORA SE SORPRENDEN DE QUE NO LA QUIERAN PAGAR LOS RICOS ajúúúúúúa   ignorancia nivel Duque #PetroEsPresidente	1538991005151772674	No	4666
Confianza	2023-04-05T01:07:43.443884Z	Si	1	4.453	Si	2023-04-05T01:07:43.443950Z	1174	@intiasprilla Vamos todos juntos y de la mano de DIOS apoyar a nuestro presidente #PetroEsPresidente	1539064421443637248	No	4667
Confianza	2023-04-05T01:08:30.775441Z	Si	1	46.978	Si	2023-04-05T01:08:30.775483Z	1175	@Aterciopelada_ Ahora todos debemos ser participes de la unidad nacional. Estaré siguiendo a todos lo me gusta de este tweet, así q reciprocidad por favor. "El momento del cambio ha llegado y solo unidos lograremos sacar adelante nuestro hermoso País" #PetroEsPresidente 🇨🇴	1539071304501960707	No	4668
Alegria	2023-04-05T01:08:42.070836Z	Si	1	10.936	Si	2023-04-05T01:08:42.070884Z	1176	Gracias a aquell@s que van a migrar porque #PetroEsPresidente, no saben el favor que le hacen a esta sociedad que lo que precisa es crecer y no estancarse con estructuras mentales obtusas, primitivas y carentes... Que alivio...	1539097587743182848	Si	4669
Desagrado	2023-04-05T01:08:54.029376Z	Si	1	11.597	Si	2023-04-05T01:08:54.029440Z	1177	@MargaritaRepo Colombia amaneció feliz señora, que a ustedes los arribistas no les guste es otra cosa! #PetroEsPresidente #VamosAVivirSabroso	1539189824418107392	No	4670
Alegria	2023-04-05T01:09:00.929443Z	Si	1	6.531	Si	2023-04-05T01:09:00.929480Z	1178	"CORAZÓN DE LATINOAMÉRICA, LATES CON UNA FUERZA DIFERENTE" lo siento y lo saboreo después de un día.... #PetroEsPresidente	1539238213184892928	No	4671
Desagrado	2023-04-05T01:09:28.693380Z	Si	1	27.404	Si	2023-04-05T01:09:28.693421Z	1179	#PetroEsPresidente gracias a Duque por su ineptitud, a Santos por trazar el camino y a Uribe por haber hecho las cosas aparentemente bien... Ustedes sembraron lo que hoy se recoje, le dieron alas a los que creen que el Estado les debe dar todo y mantenerlos.	1539236696159666178	Si	4672
Desagrado	2023-04-05T01:10:01.253367Z	Si	1	32.195	Si	2023-04-05T01:10:01.253410Z	1180	Llega una hp (empleada igual que yo) a mi oficina, con mi jefe: "felicidades ganó Petro, esta es Petrista jefe, antiuribista".  Me enfureció su actitud, pero hice lo mejor que podía hacer: defender mi criterio y justificar mi voto. Espero no quedar desempleada. #PetroEsPresidente	1539270403876704261	No	4673
Confianza	2023-04-05T01:10:14.162372Z	Si	1	12.506	Si	2023-04-05T01:10:14.162412Z	1181	Por los que lo intentaron y ahora están en el panteon de los héroes. Por los trabajadores, capesinos e indígenas. Por los que han dedicado toda su vida buscando una nueva Colombia. Felicitaciones a todos.GraciasColombia🇨🇴🇨🇴. Colombia desperto! #PetroEsPresidente	1539275913803599872	No	4674
Alegria	2023-04-05T01:10:20.960472Z	Si	1	6.452	Si	2023-04-05T01:10:20.960521Z	1182	#PetroEsPresidente y  nadie le ha agradecido a @IvanDuque porqué sin su pésimo gobierno  no hubiésemos logrado  perder el miedo	1539309953214664704	Si	4675
Confianza	2023-04-05T01:10:45.931356Z	Si	1	24.634	Si	2023-04-05T01:10:45.931398Z	1183	#NuestraPrioridadEs Unir al país, no perseguir a los enemigos políticos, no pueden seguir en las mismas que el anterior gobierno. Un alto, sin mirar atrás y concentrarse en sacar la finca hacia adelante.	1539196769871048705	No	4676
Desagrado	2023-04-05T01:10:55.672121Z	Si	1	9.376	Si	2023-04-05T01:10:55.672168Z	1184	#NuestraPrioridadEs recordarle al cacas que sus víctimas no fueron reconocidas.	1539220198376542208	No	4677
Alegria	2023-04-05T01:11:15.384918Z	Si	1	19.352	Si	2023-04-05T01:11:15.384960Z	1185	@WRadioColombia #NuestraPrioridadEs que el periodismo sea imparcial ejemplo cómo acabó de hablar julio ya no se debe decir petro sino el señor presidente petro felicito a la w por su imparcialidad un abrazo para todos los de la mesa	1539221615304744960	No	4678
Confianza	2023-04-05T01:11:21.694377Z	Si	1	5.969	Si	2023-04-05T01:11:21.694434Z	1186	#NuestraPrioridadEs trabajar todos los días, por construir una Colombia productiva.	1539250707164954625	No	4679
Desagrado	2023-04-05T01:11:39.431526Z	Si	1	17.378	Si	2023-04-05T01:11:39.431573Z	1187	#NuestraPrioridadEs Que ustedes los medios de comunicación dejen de promover el pánico económico.  Dejen de llamar a cuanto político se les atraviese para hacer preguntas ácidas en contra de @petrogustavo	1539261164256911361	No	4680
Desagrado	2023-04-05T01:12:03.176600Z	Si	1	23.382	Si	2023-04-05T01:12:03.176641Z	1188	#NuestraPrioridadEs acabar con el esmad y reformar la fuerza pública... Yo por ej soy artista callejero y no me son tan urgentes reformas culturales si no el derecho fundamental del trabajo.. poder trabajar en cualquier semáforo,plaza sin ser molestado...	1539265162452115456	No	4681
{"choices": ["Desagrado", "Miedo"]}	2023-04-05T01:12:21.425095Z	Si	1	17.879	Si	2023-04-05T01:12:21.425140Z	1189	#DePetroEspero Que cumpla con lo prometido sin pasar por encima de la Constitución. Como sabemos que no lo va a hacer, espero que tenga un plan de emigración para las bases del petrismo, que va a ser las primeras perjudicadas. #DePetroEspero	1539305413941678080	No	4682
Desagrado	2023-04-05T01:12:47.382330Z	Si	1	25.597	Si	2023-04-05T01:12:47.382372Z	1190	#DePetroEspero que mienta como siempre y no salga con las promesas absurdas q hizo a tanto ingenuo ignorante	1539394773588623360	No	4683
Miedo	2023-04-05T01:13:00.905921Z	Si	1	13.158	Si	2023-04-05T01:13:00.905972Z	1191	@lcvelez #PetroNecesita  Mantener distante de algún ministerio a Gustavo Bolivar...  Muy salvajito que espanta...	1539207904355663873	No	4684
{"choices": ["Ira", "Desagrado"]}	2023-04-05T01:13:16.377320Z	Si	1	15.117	Si	2023-04-05T01:13:16.377353Z	1192	@jorgelcv12 @darcyquinnr @VickyDavilaH #Petronecesita. Señor Petro no es nuestro papá para decirme que debo opinar en redes, yo soy autónomo respete.	1539212594397028352	No	4685
	2023-04-05T01:13:23.254014Z		1	6.537	No	2023-04-05T01:13:23.254093Z	1193	#esmuyimportante #daflorescelebraapapa Es muy importante la unión familiar y la protección de los recursos naturales	1539566769668513792		4686
{"choices": ["Desagrado", "Agrado"]}	2023-04-05T01:13:44.828553Z	Si	1	21.227	Si	2023-04-05T01:13:44.828593Z	1194	#EsMuyImportante entender que a diferencia de lo que piensan los detractores de @petrogustavo y @FranciaMarquezM, vivir sabroso no es recibir todo regalado. Vivir sabroso es vivir con dignidad, con tranquilidad, con trabajo, sin miedo, con educación y salud de calidad, en PAZ.	1539571945003442178	No	4687
